a0,b0,c0,beta,p5,Media,Variancia,Assimetria,Curtose,ACF_5,ACF_10,ACF_15,ACF_20,ACF_Q1,ACF_Q2
0.813919406988511,0.6747729263612737,0.7645231717678904,0.12450425802985464,0.11651125632515379,0.0002630817080028797,2.7799579921777628e-05,0.8383741071778112,3.9477624556511692,-0.006709730705403176,-0.05043901042210136,-0.01935070564237493,-0.08948012929861757,0.21926715275922198,-0.049439326958531433
0.6219153090784011,0.7459091939846554,0.5768383735987272,0.22879459240518407,0.10316716354193595,0.00031768835097696835,1.1342088585410763e-05,0.5283254313065016,3.2861635807265266,0.017303206899024603,-0.049626832161520223,-0.018331904063715026,-0.13433611999434242,0.21353253392401045,-0.011654599078542799
0.7046358471443743,0.6557309207966715,0.528935058529909,0.22232355491173883,0.0987053421532362,9.64956271817591e-05,9.098223242743974e-06,0.3583878070434593,3.2237028370441925,-0.02332567406837474,0.03749124547551004,0.019915354956686757,-0.1693043774854407,0.2362228827762996,0.057104573391350624
0.6800654898556718,0.7736557177202328,0.5956496578996437,0.21983870754301232,0.08144608063580124,0.00014953425821857567,8.964543638482187e-06,0.721709335603532,3.452911795104238,0.04291488300421008,-0.1042032403250905,-0.05136957694076644,-0.10694832165467638,0.21516095367831456,0.050188111079126
0.8465858457507176,0.5198366479760184,0.5626152786000418,0.14484852300050205,0.14756633423051446,0.000370551516378449,2.8347124227036276e-05,0.4662968815152654,3.4258903044519187,-0.01772937125728744,-0.04015721250682628,0.02129804251565938,-0.11445247119211513,0.3079340257459176,0.08163618228960248
0.7429925524965476,0.6669658755479312,0.6459937215880928,0.21554029333369382,0.07951389810851013,0.00039369571178246153,8.47342374183946e-06,0.48426397870477556,3.1245782285284927,0.053230612940856174,0.0096107660966765,-0.10297268372652281,-0.10319057850183666,0.14196379559956523,0.024466217630439206
0.7389448540183506,0.5075747769507334,0.8110556954642165,0.11508629488439931,0.09570365302929223,0.00036728372222270047,2.0813621013218855e-05,0.6361732236958696,3.5426077197771413,-0.11466280905843854,-0.06379449210674884,-0.08186157473315207,-0.02586700818007815,0.15361710008611856,0.06303923611948639
0.5690528880985098,0.6432269910134284,0.5811480856193783,0.1890788810587184,0.12637066265176977,0.00010363881589210911,1.6707076877886104e-05,0.5867143853143286,3.3333970225830374,-0.08364253745393684,-0.07205617014250343,-0.04031083804371593,-0.07586766869424705,0.1177767827522801,0.040064432971333275
0.8265419727586025,0.8293614664496993,0.560835353784877,0.14748490960553265,0.1469563167967512,0.0005448204266680178,2.6997049869837324e-05,0.404119239639165,3.1852834661892273,0.05715814659344942,0.00739139987119955,-0.06740609329775761,-0.14054507326746585,0.14122573584628365,-0.02220274070632194
0.7238435209663889,0.7763930751577943,0.8805295820145851,0.13054765513440442,0.06526528789688044,0.000891426849740891,1.5829849666477357e-05,0.5132922469038056,2.886474890625845,0.019875732245906077,-0.07859604685306446,-0.12461514362305287,-0.15002444229782913,0.2732786066558186,0.04069731920620461
0.6508708621518992,0.739543750146833,0.6951461310484365,0.2381390234840329,0.1259899990326165,0.0003306295926590173,2.7133482223797385e-05,0.5257796613078827,2.8634626555460834,-0.07991022568406667,-0.0385026873571286,-0.037949651727505404,-0.0716376633141124,0.12147236569823056,0.009663092881110478
0.568043239433195,0.8643370384476372,0.6581084953767343,0.2064242029735186,0.07745654788875228,0.00032549065306305546,1.0679329160209974e-05,0.6610860609208241,3.5279971858535677,0.10593897328254923,-0.04200306271929123,-0.08161253726757989,-0.0022482452414504944,0.2896678375585304,0.14730635428201483
0.6839173830284409,0.523754258898929,0.5857553318682633,0.2747710803031073,0.10474771143778291,8.270805865969111e-05,1.0570299067657177e-05,0.5875746046195349,3.4912824383000816,-0.050928809047919056,-0.002492531378811987,-0.05799748600867617,-0.0722682518716103,0.06433684809381862,-0.008724584649919855
0.6296258062175679,0.7607121732455268,0.7358005759850221,0.1307916050816079,0.11285231051781529,0.0010196736831515445,3.576190406906275e-05,0.5707024553089972,3.023714495051362,0.09185912953146003,-0.07955693441751414,-0.08378855172852434,-0.13935679938522283,0.21425449854003825,0.059202219747926874
0.8496436700245984,0.8957443992818068,0.6686388867569133,0.2702295275866228,0.13628186637984988,0.0006779819147910017,3.2904787737670756e-05,0.5161516999056219,2.966764473602867,-0.034542024617615505,-0.009230175161362528,-0.04230208665278692,-0.07900017881825333,0.334324854598518,0.12649473647488169
0.8504440012991552,0.5159361795857125,0.7154526167292121,0.24342234256294357,0.08448252669652256,0.00020569026365814655,1.0736431000642945e-05,0.6542562243011176,3.5660000476213147,-0.061560967934045994,-0.038164826793926174,-0.023783922022387036,-0.09479825557239677,0.10480105036973873,0.008468788013159582
0.6326613403952341,0.8817793970662542,0.6842325614339266,0.10255139299810322,0.07252355980596904,0.0005545154692807397,1.3760335880515631e-05,0.5126011627524492,2.8402425283943735,-0.028271390730025964,-0.042456251892403596,-0.05593839545866518,-0.04479683501327413,0.3051073445481626,0.15229990682048922
